Time        	total_x total_y total_z	pressure_x pressure_y pressure_z	viscous_x viscous_y viscous_z
145            5.865624e-01 9.374588e-04 1.265946e-01 5.058546e-01 5.265921e-04 1.234583e-01 8.070782e-02 4.108667e-04 3.136320e-03
146            5.857708e-01 8.801894e-04 1.224069e-01 5.051378e-01 4.829719e-04 1.192597e-01 8.063300e-02 3.972175e-04 3.147190e-03
147            5.850769e-01 7.459590e-04 1.182718e-01 5.045114e-01 3.680867e-04 1.151216e-01 8.056544e-02 3.778723e-04 3.150161e-03
148            5.845780e-01 6.493675e-04 1.148422e-01 5.040844e-01 2.954527e-04 1.116952e-01 8.049354e-02 3.539148e-04 3.146993e-03
149            5.843498e-01 6.668571e-04 1.125761e-01 5.039386e-01 3.383662e-04 1.094343e-01 8.041113e-02 3.284909e-04 3.141795e-03
150            5.844155e-01 8.599182e-04 1.117278e-01 5.041018e-01 5.566004e-04 1.085883e-01 8.031370e-02 3.033178e-04 3.139504e-03
151            5.847661e-01 1.288406e-03 1.122098e-01 5.045657e-01 1.008649e-03 1.090706e-01 8.020037e-02 2.797572e-04 3.139218e-03
152            5.853347e-01 1.986430e-03 1.136241e-01 5.052626e-01 1.726939e-03 1.104862e-01 8.007213e-02 2.594909e-04 3.137874e-03
153            5.860066e-01 2.925407e-03 1.153668e-01 5.060662e-01 2.681710e-03 1.122341e-01 7.994038e-02 2.436975e-04 3.132723e-03
154            5.866697e-01 4.027541e-03 1.167355e-01 5.068509e-01 3.787409e-03 1.136251e-01 7.981876e-02 2.401321e-04 3.110457e-03
155            5.872211e-01 5.129812e-03 1.171167e-01 5.074967e-01 4.883129e-03 1.140455e-01 7.972446e-02 2.466832e-04 3.071125e-03
156            5.875723e-01 6.165009e-03 1.161599e-01 5.079110e-01 5.906475e-03 1.131459e-01 7.966127e-02 2.585337e-04 3.013980e-03
157            5.876701e-01 6.960100e-03 1.139060e-01 5.080480e-01 6.685051e-03 1.109672e-01 7.962210e-02 2.750488e-04 2.938760e-03
158            5.875056e-01 7.453172e-03 1.107355e-01 5.078987e-01 7.158410e-03 1.078793e-01 7.960691e-02 2.947621e-04 2.856258e-03
159            5.870978e-01 7.657345e-03 1.072699e-01 5.075097e-01 7.338582e-03 1.045017e-01 7.958813e-02 3.187627e-04 2.768217e-03
160            5.865177e-01 7.630967e-03 1.041118e-01 5.069575e-01 7.285050e-03 1.014313e-01 7.956015e-02 3.459169e-04 2.680504e-03
161            5.858275e-01 7.503160e-03 1.017148e-01 5.063077e-01 7.130539e-03 9.912114e-02 7.951974e-02 3.726212e-04 2.593672e-03
162            5.850309e-01 7.354250e-03 1.003697e-01 5.055631e-01 6.957313e-03 9.785688e-02 7.946779e-02 3.969369e-04 2.512834e-03
163            5.841073e-01 7.238607e-03 1.000629e-01 5.047020e-01 6.825459e-03 9.762073e-02 7.940525e-02 4.131481e-04 2.442190e-03
164            5.830430e-01 7.163361e-03 1.005148e-01 5.037135e-01 6.739555e-03 9.812899e-02 7.932951e-02 4.238054e-04 2.385857e-03
165            5.818348e-01 7.135537e-03 1.014073e-01 5.025936e-01 6.709386e-03 9.906387e-02 7.924119e-02 4.261511e-04 2.343445e-03
166            5.805204e-01 7.165822e-03 1.023127e-01 5.013737e-01 6.748865e-03 1.000029e-01 7.914664e-02 4.169578e-04 2.309788e-03
167            5.791369e-01 7.233249e-03 1.029466e-01 5.000821e-01 6.831729e-03 1.006655e-01 7.905485e-02 4.015204e-04 2.281062e-03
168            5.777383e-01 7.315722e-03 1.031882e-01 4.987673e-01 6.937568e-03 1.009339e-01 7.897093e-02 3.781541e-04 2.254300e-03
169            5.763911e-01 7.347416e-03 1.030132e-01 4.974963e-01 7.005973e-03 1.007826e-01 7.889483e-02 3.414430e-04 2.230583e-03
170            5.751456e-01 7.339806e-03 1.026316e-01 4.963212e-01 7.041276e-03 1.004191e-01 7.882438e-02 2.985299e-04 2.212507e-03
171            5.740606e-01 7.281807e-03 1.023313e-01 4.953015e-01 7.029544e-03 1.001277e-01 7.875918e-02 2.522629e-04 2.203551e-03
